date,tem
2020-10-28 23:00:00,-4.9
2020-10-29 02:00:00,-3.2
2020-10-29 05:00:00,4.1
2020-10-29 08:00:00,6.4
2020-10-29 11:00:00,5.3
2020-10-29 14:00:00,0.5
2020-10-29 17:00:00,-2.9
2020-10-29 20:00:00,-8.0
2020-10-29 23:00:00,-10.5
2020-10-30 02:00:00,-8.8
2020-10-30 05:00:00,1.1
2020-10-30 08:00:00,5.8
2020-10-30 11:00:00,5.5
2020-10-30 14:00:00,0.5
2020-10-30 17:00:00,-3.0
2020-10-30 20:00:00,-5.7
2020-10-30 23:00:00,-9.5
2020-10-31 02:00:00,-8.0
2020-10-31 05:00:00,0.7
2020-10-31 08:00:00,4.8
2020-10-31 11:00:00,4.9
2020-10-31 14:00:00,0.6
2020-10-31 17:00:00,-4.3
2020-10-31 20:00:00,-7.0
2020-10-31 23:00:00,-8.7
2020-11-01 02:00:00,-7.3
2020-11-01 05:00:00,0.1
2020-11-01 08:00:00,5.6
2020-11-01 11:00:00,4.6
2020-11-01 14:00:00,1.4
2020-11-01 17:00:00,-0.6
2020-11-01 20:00:00,-4.1
2020-11-01 23:00:00,-7.3
2020-11-02 02:00:00,-5.4
2020-11-02 05:00:00,0.7
2020-11-02 08:00:00,3.9
2020-11-02 11:00:00,3.6
2020-11-02 14:00:00,-0.9
2020-11-02 17:00:00,-2.5
2020-11-02 20:00:00,-1.7
2020-11-02 23:00:00,-6.2
2020-11-03 02:00:00,-5.9
2020-11-03 05:00:00,-0.6
2020-11-03 08:00:00,1.5
2020-11-03 11:00:00,2.2
2020-11-03 14:00:00,-0.4
2020-11-03 17:00:00,-4.1
2020-11-03 20:00:00,-4.2
2020-11-03 23:00:00,-4.6
2020-11-04 02:00:00,-4.9
2020-11-04 05:00:00,-0.9
2020-11-04 08:00:00,2.1
2020-11-04 11:00:00,2.2
2020-11-04 14:00:00,-1.6
2020-11-04 17:00:00,-4.9
2020-11-04 20:00:00,-8.5
2020-11-04 23:00:00,-9.8
2020-11-05 02:00:00,-8.8
2020-11-05 05:00:00,-1.8
2020-11-05 08:00:00,0.7
2020-11-05 11:00:00,1.1
2020-11-05 14:00:00,-0.9
2020-11-05 17:00:00,-4.4
2020-11-05 20:00:00,-8.6
2020-11-05 23:00:00,-11.1
2020-11-06 02:00:00,-8.7
2020-11-06 05:00:00,-2.7
2020-11-06 08:00:00,2.1
2020-11-06 11:00:00,3.1
2020-11-06 14:00:00,-0.8
2020-11-06 17:00:00,-5.6
2020-11-06 20:00:00,-9.4
2020-11-06 23:00:00,-11.3
2020-11-07 02:00:00,-9.5
2020-11-07 05:00:00,-2.5
2020-11-07 08:00:00,1.2
2020-11-07 11:00:00,2.2
2020-11-07 14:00:00,-3.2
2020-11-07 17:00:00,-6.3
2020-11-07 20:00:00,-8.1
2020-11-07 23:00:00,-10.2
2020-11-08 02:00:00,-9.6
2020-11-08 05:00:00,-2.8
2020-11-08 08:00:00,2.5
2020-11-08 11:00:00,3.8
2020-11-08 14:00:00,-3.3
2020-11-08 17:00:00,-6.2
2020-11-08 20:00:00,-9.3
2020-11-08 23:00:00,-10.7
2020-11-09 02:00:00,-11.5
2020-11-09 05:00:00,-2.6
2020-11-09 08:00:00,3.7
2020-11-09 11:00:00,6.2
2020-11-09 14:00:00,-3.3
2020-11-09 17:00:00,-5.2
2020-11-09 20:00:00,-8.4
2020-11-09 23:00:00,-9.4
2020-11-10 02:00:00,-7.3
2020-11-10 05:00:00,1.1
2020-11-10 08:00:00,4.1
2020-11-10 11:00:00,5.1
2020-11-10 14:00:00,-1.3
2020-11-10 17:00:00,-4.3
2020-11-10 20:00:00,-7.8
2020-11-10 23:00:00,-9.7
2020-11-11 02:00:00,-9.7
2020-11-11 05:00:00,-0.6
2020-11-11 08:00:00,3.2
2020-11-11 11:00:00,3.9
2020-11-11 14:00:00,-2.1
2020-11-11 17:00:00,-5.6
2020-11-11 20:00:00,-9.1
2020-11-11 23:00:00,-10.2
2020-11-12 02:00:00,-7.9
2020-11-12 05:00:00,-1.8
2020-11-12 08:00:00,3.3
2020-11-12 11:00:00,3.9
2020-11-12 14:00:00,-1.1
2020-11-12 17:00:00,-2.8
2020-11-12 20:00:00,-4.2
2020-11-12 23:00:00,-8.2
2020-11-13 02:00:00,-7.5
2020-11-13 05:00:00,0.5
2020-11-13 08:00:00,5.4
2020-11-13 11:00:00,5.1
2020-11-13 14:00:00,-0.7
2020-11-13 17:00:00,-4.6
2020-11-13 20:00:00,-8.3
2020-11-13 23:00:00,-8.7
2020-11-14 02:00:00,-9.0
2020-11-14 05:00:00,-0.5
2020-11-14 08:00:00,5.1
2020-11-14 11:00:00,4.2
2020-11-14 14:00:00,0.8
2020-11-14 17:00:00,-1.4
2020-11-14 20:00:00,-3.0
2020-11-14 23:00:00,-7.2
2020-11-15 02:00:00,-6.6
2020-11-15 05:00:00,0.8
2020-11-15 08:00:00,3.2
2020-11-15 11:00:00,2.4
2020-11-15 14:00:00,-0.8
2020-11-15 17:00:00,-2.1
2020-11-15 20:00:00,-4.3
2020-11-15 23:00:00,-4.5
2020-11-16 02:00:00,-4.6
2020-11-16 05:00:00,-3.7
2020-11-16 08:00:00,1.0
2020-11-16 11:00:00,-2.2
2020-11-16 14:00:00,-5.7
2020-11-16 17:00:00,-7.1
2020-11-16 20:00:00,-8.9
2020-11-16 23:00:00,-13.0
2020-11-17 02:00:00,-12.8
2020-11-17 05:00:00,-5.2
2020-11-17 08:00:00,-1.7
2020-11-17 11:00:00,-2.6
2020-11-17 14:00:00,-6.3
2020-11-17 17:00:00,-9.3
2020-11-17 20:00:00,-13.0
2020-11-17 23:00:00,-15.0
2020-11-18 02:00:00,-13.7
2020-11-18 05:00:00,-5.3
2020-11-18 08:00:00,-1.3
2020-11-18 11:00:00,-1.8
2020-11-18 14:00:00,-5.1
2020-11-18 17:00:00,-7.5
2020-11-18 20:00:00,-7.4
2020-11-18 23:00:00,-8.8
2020-11-19 02:00:00,-10.1
2020-11-19 05:00:00,-3.5
2020-11-19 08:00:00,-1.7
2020-11-19 11:00:00,-2.0
2020-11-19 14:00:00,-5.5
2020-11-19 17:00:00,-6.9
2020-11-19 20:00:00,-8.7
2020-11-19 23:00:00,-10.1
2020-11-20 02:00:00,-10.5
2020-11-20 05:00:00,-4.6
2020-11-20 08:00:00,-2.3
2020-11-20 11:00:00,-3.0
2020-11-20 14:00:00,-7.4
2020-11-20 17:00:00,-11.2
2020-11-20 20:00:00,-14.2
2020-11-20 23:00:00,-16.2
2020-11-21 02:00:00,-15.0
2020-11-21 05:00:00,-6.6
2020-11-21 08:00:00,-3.5
2020-11-21 11:00:00,-5.0
2020-11-21 14:00:00,-7.0
2020-11-21 17:00:00,-10.5
2020-11-21 20:00:00,-14.6
2020-11-21 23:00:00,-16.4
2020-11-22 02:00:00,-16.0
2020-11-22 05:00:00,-6.2
2020-11-22 08:00:00,-0.9
2020-11-22 11:00:00,-0.2
2020-11-22 14:00:00,-3.7
2020-11-22 17:00:00,-5.5
2020-11-22 20:00:00,-8.2
2020-11-22 23:00:00,-9.1
2020-11-23 02:00:00,-9.1
2020-11-23 05:00:00,-2.0
2020-11-23 08:00:00,-0.2
2020-11-23 11:00:00,-1.0
2020-11-23 14:00:00,-3.9
2020-11-23 17:00:00,-4.4
2020-11-23 20:00:00,-6.9
2020-11-23 23:00:00,-8.1
2020-11-24 02:00:00,-6.9
2020-11-24 05:00:00,-1.5
2020-11-24 08:00:00,-0.3
2020-11-24 11:00:00,-0.8
2020-11-24 14:00:00,-4.2
2020-11-24 17:00:00,-8.0
2020-11-24 20:00:00,-9.1
2020-11-24 23:00:00,-7.9
2020-11-25 02:00:00,-9.2
2020-11-25 05:00:00,-1.9
2020-11-25 08:00:00,0.3
2020-11-25 11:00:00,-0.9
2020-11-25 14:00:00,-3.3
2020-11-25 17:00:00,-4.2
2020-11-25 20:00:00,-5.5
2020-11-25 23:00:00,-6.6
2020-11-26 02:00:00,-7.0
2020-11-26 05:00:00,-6.2
2020-11-26 08:00:00,-2.3
2020-11-26 11:00:00,-4.0
2020-11-26 14:00:00,-7.8
2020-11-26 17:00:00,-11.8
2020-11-26 20:00:00,-14.3
2020-11-26 23:00:00,-16.0
2020-11-27 02:00:00,-16.5
2020-11-27 05:00:00,-9.1
2020-11-27 08:00:00,-5.2
2020-11-27 11:00:00,-5.6
2020-11-27 14:00:00,-10.7
2020-11-27 17:00:00,-14.3
2020-11-27 20:00:00,-16.0
2020-11-27 23:00:00,-18.1
2020-11-28 02:00:00,-19.0
2020-11-28 05:00:00,-10.2
2020-11-28 08:00:00,-4.7
2020-11-28 11:00:00,-3.0
2020-11-28 14:00:00,-8.5
2020-11-28 17:00:00,-12.4
2020-11-28 20:00:00,-13.2
2020-11-28 23:00:00,-15.8
2020-11-29 02:00:00,-15.6
2020-11-29 05:00:00,-5.3
2020-11-29 08:00:00,-0.3
2020-11-29 11:00:00,2.0
2020-11-29 14:00:00,-1.5
2020-11-29 17:00:00,-4.0
2020-11-29 20:00:00,-7.7
2020-11-29 23:00:00,-9.2
2020-11-30 02:00:00,-9.3
2020-11-30 05:00:00,0.9
2020-11-30 08:00:00,3.8
2020-11-30 11:00:00,3.6
2020-11-30 14:00:00,-2.7
2020-11-30 17:00:00,-7.3
2020-11-30 20:00:00,-10.4
2020-11-30 23:00:00,-10.6
2020-12-01 02:00:00,-10.1
2020-12-01 05:00:00,-2.3
2020-12-01 08:00:00,3.6
2020-12-01 11:00:00,2.7
2020-12-01 14:00:00,-2.2
2020-12-01 17:00:00,-6.3
2020-12-01 20:00:00,-9.9
2020-12-01 23:00:00,-12.9
2020-12-02 02:00:00,-13.4
2020-12-02 05:00:00,-3.4
2020-12-02 08:00:00,0.3
2020-12-02 11:00:00,1.0
2020-12-02 14:00:00,-6.0
2020-12-02 17:00:00,-9.5
2020-12-02 20:00:00,-13.3
2020-12-02 23:00:00,-15.3
2020-12-03 02:00:00,-14.7
2020-12-03 05:00:00,-5.9
2020-12-03 08:00:00,0.5
2020-12-03 11:00:00,0.7
2020-12-03 14:00:00,-5.7
2020-12-03 17:00:00,-10.4
2020-12-03 20:00:00,-13.2
2020-12-03 23:00:00,-15.6
2020-12-04 02:00:00,-16.0
2020-12-04 05:00:00,-6.9
2020-12-04 08:00:00,-0.1
2020-12-04 11:00:00,-1.1
2020-12-04 14:00:00,-4.0
2020-12-04 17:00:00,-6.7
2020-12-04 20:00:00,-12.4
2020-12-04 23:00:00,-14.4
2020-12-05 02:00:00,-14.4
2020-12-05 05:00:00,-4.0
2020-12-05 08:00:00,0.0
2020-12-05 11:00:00,-1.1
2020-12-05 14:00:00,-5.6
2020-12-05 17:00:00,-10.5
2020-12-05 20:00:00,-12.7
2020-12-05 23:00:00,-13.1
2020-12-06 02:00:00,-13.5
2020-12-06 05:00:00,-2.0
2020-12-06 08:00:00,0.1
2020-12-06 11:00:00,-0.7
2020-12-06 14:00:00,-6.4
2020-12-06 17:00:00,-11.4
2020-12-06 20:00:00,-11.8
2020-12-06 23:00:00,-15.2
2020-12-07 02:00:00,-14.4
2020-12-07 05:00:00,-4.2
2020-12-07 08:00:00,2.5
2020-12-07 11:00:00,1.4
2020-12-07 14:00:00,-1.8
2020-12-07 17:00:00,-2.9
2020-12-07 20:00:00,-4.1
2020-12-07 23:00:00,-8.0
2020-12-08 02:00:00,-8.9
2020-12-08 05:00:00,-0.8
2020-12-08 08:00:00,1.7
2020-12-08 11:00:00,0.7
2020-12-08 14:00:00,-2.6
2020-12-08 17:00:00,-4.7
2020-12-08 20:00:00,-6.9
2020-12-08 23:00:00,-7.9
2020-12-09 02:00:00,-10.3
2020-12-09 05:00:00,-1.6
2020-12-09 08:00:00,1.0
2020-12-09 11:00:00,-1.1
2020-12-09 14:00:00,-4.5
2020-12-09 17:00:00,-5.3
2020-12-09 20:00:00,-6.0
2020-12-09 23:00:00,-5.4
2020-12-10 02:00:00,-6.3
2020-12-10 05:00:00,-3.4
2020-12-10 08:00:00,-1.0
2020-12-10 11:00:00,-2.1
2020-12-10 14:00:00,-6.2
2020-12-10 17:00:00,-10.9
2020-12-10 20:00:00,-13.1
2020-12-10 23:00:00,-15.6
2020-12-11 02:00:00,-16.0
2020-12-11 05:00:00,-6.6
2020-12-11 08:00:00,-0.7
2020-12-11 11:00:00,-3.1
2020-12-11 14:00:00,-5.8
2020-12-11 17:00:00,-9.7
2020-12-11 20:00:00,-10.9
2020-12-11 23:00:00,-9.6
2020-12-12 02:00:00,-8.2
2020-12-12 05:00:00,-4.2
2020-12-12 08:00:00,-2.2
2020-12-12 11:00:00,-3.2
2020-12-12 14:00:00,-6.1
2020-12-12 17:00:00,-8.0
2020-12-12 20:00:00,-9.3
2020-12-12 23:00:00,-10.6
2020-12-13 02:00:00,-14.5
2020-12-13 05:00:00,-7.4
2020-12-13 08:00:00,-3.3
2020-12-13 11:00:00,-4.8
2020-12-13 14:00:00,-8.5
2020-12-13 17:00:00,-10.0
2020-12-13 20:00:00,-16.0
2020-12-13 23:00:00,-15.3
2020-12-14 02:00:00,-16.9
2020-12-14 05:00:00,-8.3
2020-12-14 08:00:00,-2.8
2020-12-14 11:00:00,-4.4
2020-12-14 14:00:00,-8.2
2020-12-14 17:00:00,-12.0
2020-12-14 20:00:00,-13.6
2020-12-14 23:00:00,-12.3
2020-12-15 02:00:00,-11.9
2020-12-15 05:00:00,-5.4
2020-12-15 08:00:00,-4.0
2020-12-15 11:00:00,-5.7
2020-12-15 14:00:00,-8.7
2020-12-15 17:00:00,-10.9
2020-12-15 20:00:00,-10.9
2020-12-15 23:00:00,-12.3
2020-12-16 02:00:00,-15.9
2020-12-16 05:00:00,-6.7
2020-12-16 08:00:00,-5.3
2020-12-16 11:00:00,-6.6
2020-12-16 14:00:00,-9.2
2020-12-16 17:00:00,-10.3
2020-12-16 20:00:00,-12.0
2020-12-16 23:00:00,-12.5
2020-12-17 02:00:00,-13.4
2020-12-17 05:00:00,-7.1
2020-12-17 08:00:00,-5.0
2020-12-17 11:00:00,-5.9
2020-12-17 14:00:00,-9.6
2020-12-17 17:00:00,-10.6
2020-12-17 20:00:00,-11.3
2020-12-17 23:00:00,-13.2
2020-12-18 02:00:00,-18.4
2020-12-18 05:00:00,-7.1
2020-12-18 08:00:00,-4.1
2020-12-18 11:00:00,-3.7
2020-12-18 14:00:00,-8.8
2020-12-18 17:00:00,-15.8
2020-12-18 20:00:00,-19.0
2020-12-18 23:00:00,-19.6
2020-12-19 02:00:00,-20.8
2020-12-19 05:00:00,-12.3
2020-12-19 08:00:00,-5.6
2020-12-19 11:00:00,-2.1
2020-12-19 14:00:00,-9.2
2020-12-19 17:00:00,-12.9
2020-12-19 20:00:00,-14.5
2020-12-19 23:00:00,-16.3
2020-12-20 02:00:00,-17.7
2020-12-20 05:00:00,-8.5
2020-12-20 08:00:00,-0.3
2020-12-20 11:00:00,1.4
2020-12-20 14:00:00,-1.7
2020-12-20 17:00:00,-4.3
2020-12-20 20:00:00,-9.6
2020-12-20 23:00:00,-5.5
2020-12-21 02:00:00,-9.1
2020-12-21 05:00:00,-1.2
2020-12-21 08:00:00,1.0
2020-12-21 11:00:00,-0.9
2020-12-21 14:00:00,-4.8
2020-12-21 17:00:00,-6.7
2020-12-21 20:00:00,-7.6
2020-12-21 23:00:00,-15.1
2020-12-22 02:00:00,-14.3
2020-12-22 05:00:00,-5.6
2020-12-22 08:00:00,-1.0
2020-12-22 11:00:00,-1.7
2020-12-22 14:00:00,-7.9
2020-12-22 17:00:00,-13.4
2020-12-22 20:00:00,-14.5
2020-12-22 23:00:00,-17.0
2020-12-23 02:00:00,-17.3
2020-12-23 05:00:00,-9.0
2020-12-23 08:00:00,-1.4
2020-12-23 11:00:00,-2.7
2020-12-23 14:00:00,-9.3
2020-12-23 17:00:00,-13.1
2020-12-23 20:00:00,-14.0
2020-12-23 23:00:00,-16.6
2020-12-24 02:00:00,-18.9
2020-12-24 05:00:00,-8.6
2020-12-24 08:00:00,-3.9
2020-12-24 11:00:00,-5.0
2020-12-24 14:00:00,-8.1
2020-12-24 17:00:00,-10.3
2020-12-24 20:00:00,-14.4
2020-12-24 23:00:00,-17.2
2020-12-25 02:00:00,-18.3
2020-12-25 05:00:00,-9.0
2020-12-25 08:00:00,-4.4
2020-12-25 11:00:00,-3.9
2020-12-25 14:00:00,-9.5
2020-12-25 17:00:00,-11.7
2020-12-25 20:00:00,-15.3
2020-12-25 23:00:00,-17.1
2020-12-26 02:00:00,-19.9
2020-12-26 05:00:00,-10.2
2020-12-26 08:00:00,-1.8
2020-12-26 11:00:00,-2.2
2020-12-26 14:00:00,-7.5
2020-12-26 17:00:00,-10.0
2020-12-26 20:00:00,-14.6
2020-12-26 23:00:00,-15.9
2020-12-27 02:00:00,-18.6
2020-12-27 05:00:00,-10.1
2020-12-27 08:00:00,-1.8
2020-12-27 11:00:00,-2.6
2020-12-27 14:00:00,-6.9
2020-12-27 17:00:00,-10.8
2020-12-27 20:00:00,-13.2
2020-12-27 23:00:00,-11.5
2020-12-28 02:00:00,-11.8
2020-12-28 05:00:00,-8.5
2020-12-28 08:00:00,-4.8
2020-12-28 11:00:00,-6.2
2020-12-28 14:00:00,-10.8
2020-12-28 17:00:00,-12.6
2020-12-28 20:00:00,-16.9
2020-12-28 23:00:00,-19.5
2020-12-29 02:00:00,-21.2
2020-12-29 05:00:00,-11.3
2020-12-29 08:00:00,-3.1
2020-12-29 11:00:00,-3.8
2020-12-29 14:00:00,-7.8
2020-12-29 17:00:00,-10.6
2020-12-29 20:00:00,-9.7
2020-12-29 23:00:00,-16.6
2020-12-30 02:00:00,-18.7
2020-12-30 05:00:00,-9.3
2020-12-30 08:00:00,-3.0
2020-12-30 11:00:00,-3.9
2020-12-30 14:00:00,-8.3
2020-12-30 17:00:00,-11.9
2020-12-30 20:00:00,-15.6
2020-12-30 23:00:00,-19.7
2020-12-31 02:00:00,-19.5
2020-12-31 05:00:00,-10.9
2020-12-31 08:00:00,-4.4
2020-12-31 11:00:00,-2.5
2020-12-31 14:00:00,-6.0
2020-12-31 17:00:00,-8.2
2020-12-31 20:00:00,-10.6
2020-12-31 23:00:00,-13.2
2021-01-01 02:00:00,-14.1
2021-01-01 05:00:00,-5.2
2021-01-01 08:00:00,-0.2
2021-01-01 11:00:00,-0.9
2021-01-01 14:00:00,-5.8
2021-01-01 17:00:00,-11.3
2021-01-01 20:00:00,-15.8
2021-01-01 23:00:00,-14.5
2021-01-02 02:00:00,-15.2
2021-01-02 05:00:00,-7.2
2021-01-02 08:00:00,0.3
2021-01-02 11:00:00,-3.6
2021-01-02 14:00:00,-5.2
2021-01-02 17:00:00,-6.2
2021-01-02 20:00:00,-6.8
2021-01-02 23:00:00,-7.4
2021-01-03 02:00:00,-10.5
2021-01-03 05:00:00,-5.4
2021-01-03 08:00:00,-1.8
2021-01-03 11:00:00,-2.0
2021-01-03 14:00:00,-4.7
2021-01-03 17:00:00,-9.0
2021-01-03 20:00:00,-12.4
2021-01-03 23:00:00,-13.9
2021-01-04 02:00:00,-14.9
2021-01-04 05:00:00,-5.6
2021-01-04 08:00:00,-1.1
2021-01-04 11:00:00,-2.8
2021-01-04 14:00:00,-4.7
2021-01-04 17:00:00,-7.7
2021-01-04 20:00:00,-8.4
2021-01-04 23:00:00,-8.7
2021-01-05 02:00:00,-7.7
2021-01-05 05:00:00,-5.7
2021-01-05 08:00:00,-5.6
2021-01-05 11:00:00,-6.3
2021-01-05 14:00:00,-7.3
2021-01-05 17:00:00,-8.1
2021-01-05 20:00:00,-7.2
2021-01-05 23:00:00,-8.0
2021-01-06 02:00:00,-6.7
2021-01-06 05:00:00,-4.1
2021-01-06 08:00:00,-5.9
2021-01-06 11:00:00,-5.1
2021-01-06 14:00:00,-8.6
2021-01-06 17:00:00,-14.4
2021-01-06 20:00:00,-15.0
2021-01-06 23:00:00,-17.2
2021-01-07 02:00:00,-20.4
2021-01-07 05:00:00,-11.5
2021-01-07 08:00:00,-5.0
2021-01-07 11:00:00,-3.1
2021-01-07 14:00:00,-7.0
2021-01-07 17:00:00,-8.4
2021-01-07 20:00:00,-11.1
2021-01-07 23:00:00,-12.3
2021-01-08 02:00:00,-11.0
2021-01-08 05:00:00,-1.9
2021-01-08 08:00:00,-1.3
2021-01-08 11:00:00,-2.9
2021-01-08 14:00:00,-5.3
2021-01-08 17:00:00,-6.3
2021-01-08 20:00:00,-6.5
2021-01-08 23:00:00,-8.6
2021-01-09 02:00:00,-8.8
2021-01-09 05:00:00,-2.9
2021-01-09 08:00:00,-1.4
2021-01-09 11:00:00,-2.2
2021-01-09 14:00:00,-7.0
2021-01-09 17:00:00,-6.3
2021-01-09 20:00:00,-13.9
2021-01-09 23:00:00,-16.0
2021-01-10 02:00:00,-18.6
2021-01-10 05:00:00,-3.6
2021-01-10 08:00:00,0.0
2021-01-10 11:00:00,-0.8
2021-01-10 14:00:00,-4.7
2021-01-10 17:00:00,-7.8
2021-01-10 20:00:00,-12.7
2021-01-10 23:00:00,-15.6
2021-01-11 02:00:00,-18.1
2021-01-11 05:00:00,-8.9
2021-01-11 08:00:00,-0.2
2021-01-11 11:00:00,-0.2
2021-01-11 14:00:00,-4.9
2021-01-11 17:00:00,-11.1
2021-01-11 20:00:00,-15.2
2021-01-11 23:00:00,-16.1
2021-01-12 02:00:00,-17.6
2021-01-12 05:00:00,-8.3
2021-01-12 08:00:00,-2.3
2021-01-12 11:00:00,0.9
2021-01-12 14:00:00,-7.0
2021-01-12 17:00:00,-12.6
2021-01-12 20:00:00,-14.8
2021-01-12 23:00:00,-16.4
2021-01-13 02:00:00,-18.4
2021-01-13 05:00:00,-8.6
2021-01-13 08:00:00,-2.7
2021-01-13 11:00:00,-0.8
2021-01-13 14:00:00,-8.6
2021-01-13 17:00:00,-12.3
2021-01-13 20:00:00,-15.3
2021-01-13 23:00:00,-17.8
2021-01-14 02:00:00,-18.6
2021-01-14 05:00:00,-9.4
2021-01-14 08:00:00,-4.0
2021-01-14 11:00:00,-0.8
2021-01-14 14:00:00,-6.9
2021-01-14 17:00:00,-10.3
2021-01-14 20:00:00,-10.8
2021-01-14 23:00:00,-11.4
2021-01-15 02:00:00,-12.8
2021-01-15 05:00:00,-4.9
2021-01-15 08:00:00,2.5
2021-01-15 11:00:00,1.3
2021-01-15 14:00:00,-3.8
2021-01-15 17:00:00,-8.7
2021-01-15 20:00:00,-12.0
2021-01-15 23:00:00,-15.1
2021-01-16 02:00:00,-15.4
2021-01-16 05:00:00,-5.6
2021-01-16 08:00:00,-1.2
2021-01-16 11:00:00,-0.2
2021-01-16 14:00:00,-6.1
2021-01-16 17:00:00,-11.0
2021-01-16 20:00:00,-11.8
2021-01-16 23:00:00,-16.2
2021-01-17 02:00:00,-16.8
2021-01-17 05:00:00,-7.9
2021-01-17 08:00:00,-0.9
2021-01-17 11:00:00,2.1
2021-01-17 14:00:00,-4.0
2021-01-17 17:00:00,-7.1
2021-01-17 20:00:00,-7.4
2021-01-17 23:00:00,-12.0
2021-01-18 02:00:00,-13.0
2021-01-18 05:00:00,-3.5
2021-01-18 08:00:00,-0.1
2021-01-18 11:00:00,-0.6
2021-01-18 14:00:00,-5.4
2021-01-18 17:00:00,-7.8
2021-01-18 20:00:00,-13.3
2021-01-18 23:00:00,-15.1
2021-01-19 02:00:00,-16.6
2021-01-19 05:00:00,-7.3
2021-01-19 08:00:00,-2.8
2021-01-19 11:00:00,-1.6
2021-01-19 14:00:00,-5.5
2021-01-19 17:00:00,-8.7
2021-01-19 20:00:00,-14.3
2021-01-19 23:00:00,-18.0
2021-01-20 02:00:00,-18.9
2021-01-20 05:00:00,-9.0
2021-01-20 08:00:00,-4.0
2021-01-20 11:00:00,-2.5
2021-01-20 14:00:00,-7.2
2021-01-20 17:00:00,-9.2
2021-01-20 20:00:00,-14.3
2021-01-20 23:00:00,-17.7
2021-01-21 02:00:00,-18.8
2021-01-21 05:00:00,-10.3
2021-01-21 08:00:00,-5.3
2021-01-21 11:00:00,-2.5
2021-01-21 14:00:00,-7.9
2021-01-21 17:00:00,-11.3
2021-01-21 20:00:00,-10.3
2021-01-21 23:00:00,-11.4
2021-01-22 02:00:00,-12.7
2021-01-22 05:00:00,1.7
2021-01-22 08:00:00,2.8
2021-01-22 11:00:00,0.5
2021-01-22 14:00:00,-1.5
2021-01-22 17:00:00,-2.2
2021-01-22 20:00:00,-3.4
2021-01-22 23:00:00,-4.1
2021-01-23 02:00:00,-5.6
2021-01-23 05:00:00,-2.2
2021-01-23 08:00:00,-1.5
2021-01-23 11:00:00,-2.9
2021-01-23 14:00:00,-5.4
2021-01-23 17:00:00,-7.1
2021-01-23 20:00:00,-7.8
2021-01-23 23:00:00,-10.3
2021-01-24 02:00:00,-12.4
2021-01-24 05:00:00,-7.1
2021-01-24 08:00:00,-4.4
2021-01-24 11:00:00,-3.9
2021-01-24 14:00:00,-8.4
2021-01-24 17:00:00,-13.1
2021-01-24 20:00:00,-15.6
2021-01-24 23:00:00,-17.7
2021-01-25 02:00:00,-19.9
2021-01-25 05:00:00,-10.7
2021-01-25 08:00:00,-4.4
2021-01-25 11:00:00,-4.2
2021-01-25 14:00:00,-8.4
2021-01-25 17:00:00,-11.2
2021-01-25 20:00:00,-15.9
2021-01-25 23:00:00,-18.7
2021-01-26 02:00:00,-18.6
2021-01-26 05:00:00,-9.5
2021-01-26 08:00:00,-4.2
2021-01-26 11:00:00,-4.8
2021-01-26 14:00:00,-9.9
2021-01-26 17:00:00,-11.4
2021-01-26 20:00:00,-17.3
2021-01-26 23:00:00,-17.1
2021-01-27 02:00:00,-20.1
2021-01-27 05:00:00,-10.4
2021-01-27 08:00:00,-2.5
2021-01-27 11:00:00,-3.3
2021-01-27 14:00:00,-8.3
2021-01-27 17:00:00,-11.6
2021-01-27 20:00:00,-17.2
2021-01-27 23:00:00,-18.8
2021-01-28 02:00:00,-19.5
2021-01-28 05:00:00,-10.3
2021-01-28 08:00:00,-5.6
2021-01-28 11:00:00,-6.6
2021-01-28 14:00:00,-10.7
2021-01-28 17:00:00,-11.2
2021-01-28 20:00:00,-16.2
2021-01-28 23:00:00,-17.5
2021-01-29 02:00:00,-19.9
2021-01-29 05:00:00,-10.7
2021-01-29 08:00:00,-7.6
2021-01-29 11:00:00,-8.6
2021-01-29 14:00:00,-10.6
2021-01-29 17:00:00,-13.6
2021-01-29 20:00:00,-17.7
2021-01-29 23:00:00,-20.6
2021-01-30 02:00:00,-21.9
2021-01-30 05:00:00,-12.9
2021-01-30 08:00:00,-7.4
2021-01-30 11:00:00,-4.4
2021-01-30 14:00:00,-9.6
2021-01-30 17:00:00,-14.7
2021-01-30 20:00:00,-16.5
2021-01-30 23:00:00,-19.2
2021-01-31 02:00:00,-21.0
2021-01-31 05:00:00,-10.5
2021-01-31 08:00:00,-3.0
2021-01-31 11:00:00,0.0
2021-01-31 14:00:00,-4.9
2021-01-31 17:00:00,-10.9
2021-01-31 20:00:00,-15.4
2021-01-31 23:00:00,-17.1
2021-02-01 02:00:00,-18.3
2021-02-01 05:00:00,-7.4
2021-02-01 08:00:00,-1.7
2021-02-01 11:00:00,-3.3
2021-02-01 14:00:00,-7.1
2021-02-01 17:00:00,-12.1
2021-02-01 20:00:00,-16.6
2021-02-01 23:00:00,-16.9
2021-02-02 02:00:00,-18.5
2021-02-02 05:00:00,-8.7
2021-02-02 08:00:00,-1.9
2021-02-02 11:00:00,-1.6
2021-02-02 14:00:00,-5.1
2021-02-02 17:00:00,-8.4
2021-02-02 20:00:00,-14.1
2021-02-02 23:00:00,-17.9
2021-02-03 02:00:00,-17.2
2021-02-03 05:00:00,-7.8
2021-02-03 08:00:00,-5.7
2021-02-03 11:00:00,-5.5
