index,date,tempm,pressurem,hum,dewptm,conds
18612,2016-06-08 06:00:00,38.0,1000.0,35.0,24.0,8
18613,2016-06-08 09:00:00,41.0,998.0,34.0,26.0,8
18616,2016-06-08 12:00:00,39.0,995.0,39.0,26.0,8
18618,2016-06-08 15:00:00,36.0,998.0,46.0,25.0,8
18619,2016-06-08 18:00:00,34.0,998.0,44.0,23.0,8
18620,2016-06-08 21:00:00,33.0,998.0,44.0,22.0,8
18621,2016-06-09 00:00:00,31.0,999.0,61.0,25.0,8
18622,2016-06-09 03:00:00,32.0,1000.0,56.0,25.0,8
18625,2016-06-09 06:00:00,38.0,998.0,40.0,25.0,8
18628,2016-06-09 09:00:00,40.0,996.0,33.0,25.0,8
18631,2016-06-09 12:00:00,36.0,997.0,22.0,16.0,23
18633,2016-06-09 15:00:00,34.0,996.0,33.0,20.0,8
18634,2016-06-09 18:00:00,32.0,997.0,43.0,21.0,8
18635,2016-06-09 21:00:00,30.0,997.0,49.0,21.0,8
18636,2016-06-10 00:00:00,29.0,999.0,52.0,21.0,8
18638,2016-06-10 03:00:00,32.0,1000.0,45.0,22.0,8
18641,2016-06-10 06:00:00,38.0,998.0,35.0,24.0,8
18644,2016-06-10 09:00:00,42.0,996.0,30.0,25.0,8
18647,2016-06-10 12:00:00,36.0,998.0,35.0,22.0,23
18649,2016-06-10 15:00:00,33.0,996.0,48.0,23.0,8
18650,2016-06-10 18:00:00,34.0,998.0,35.0,21.0,8
18651,2016-06-10 21:00:00,33.0,998.0,42.0,22.0,8
18652,2016-06-11 00:00:00,26.0,998.0,89.0,25.0,8
18654,2016-06-11 03:00:00,30.0,998.0,60.0,23.0,8
18657,2016-06-11 06:00:00,33.0,1000.0,41.0,22.0,8
18660,2016-06-11 09:00:00,38.0,998.0,27.0,20.0,8
18663,2016-06-11 12:00:00,38.0,996.0,32.0,22.0,8
18665,2016-06-11 15:00:00,31.0,999.0,49.0,21.0,12
18666,2016-06-11 18:00:00,30.0,998.0,51.0,21.0,8
18667,2016-06-11 21:00:00,29.0,998.0,50.0,21.0,8
18668,2016-06-12 00:00:00,29.0,999.0,52.0,20.0,8
18670,2016-06-12 03:00:00,32.0,1000.0,42.0,21.0,8
18673,2016-06-12 06:00:00,37.0,999.0,28.0,20.0,8
18676,2016-06-12 09:00:00,39.0,998.0,24.0,20.0,8
18679,2016-06-12 12:00:00,39.0,996.0,27.0,21.0,8
18681,2016-06-12 15:00:00,36.0,997.0,32.0,21.0,8
18682,2016-06-12 18:00:00,34.0,998.0,33.0,20.0,8
18683,2016-06-12 21:00:00,32.0,997.0,36.0,19.0,-1
18684,2016-06-13 00:00:00,30.0,998.0,56.0,23.0,8
18686,2016-06-13 03:00:00,34.0,999.0,45.0,23.0,8
18689,2016-06-13 06:00:00,39.0,998.0,31.0,22.0,8
18692,2016-06-13 09:00:00,40.0,996.0,29.0,23.0,8
18695,2016-06-13 12:00:00,40.0,994.0,28.0,23.0,8
18697,2016-06-13 15:00:00,31.0,999.0,46.0,21.0,11
18698,2016-06-13 18:00:00,28.0,998.0,63.0,22.0,8
18699,2016-06-13 21:00:00,28.0,998.0,65.0,22.0,8
18700,2016-06-14 00:00:00,27.0,1000.0,66.0,22.0,11
18702,2016-06-14 03:00:00,30.0,999.0,52.0,22.0,14
18705,2016-06-14 06:00:00,32.0,999.0,46.0,22.0,8
18708,2016-06-14 09:00:00,35.0,997.0,39.0,23.0,8
18711,2016-06-14 12:00:00,36.0,994.0,44.0,25.0,8
18713,2016-06-14 15:00:00,34.0,995.0,54.0,26.0,8
18714,2016-06-14 18:00:00,33.0,996.0,61.0,26.0,8
18715,2016-06-14 21:00:00,32.0,995.0,65.0,26.0,8
18716,2016-06-15 00:00:00,31.0,995.0,68.0,25.0,8
18718,2016-06-15 03:00:00,34.0,996.0,41.0,23.0,8
18721,2016-06-15 06:00:00,36.0,997.0,39.0,23.0,8
18724,2016-06-15 09:00:00,36.0,995.0,45.0,26.0,8
18727,2016-06-15 12:00:00,37.0,993.0,42.0,25.0,8
18728,2016-06-15 15:00:00,32.0,995.0,55.0,24.0,8
18729,2016-06-15 18:00:00,32.0,996.0,61.0,25.0,8
18730,2016-06-15 21:00:00,31.0,995.0,61.0,24.0,8
18731,2016-06-16 00:00:00,30.0,998.0,68.0,25.0,2
18733,2016-06-16 03:00:00,30.0,1000.0,60.0,23.0,8
18735,2016-06-16 06:00:00,34.0,1000.0,43.0,23.0,8
18738,2016-06-16 09:00:00,36.0,998.0,31.0,21.0,8
18740,2016-06-16 12:00:00,37.0,996.0,36.0,24.0,8
18742,2016-06-16 15:00:00,34.0,998.0,45.0,23.0,8
18743,2016-06-16 18:00:00,31.0,999.0,64.0,26.0,8
18744,2016-06-16 21:00:00,30.0,998.0,66.0,24.0,8
18745,2016-06-17 00:00:00,27.0,999.0,81.0,24.0,7
18747,2016-06-17 03:00:00,31.0,999.0,60.0,24.0,8
18750,2016-06-17 06:00:00,36.0,1001.0,38.0,23.0,8
18753,2016-06-17 09:00:00,39.0,998.0,36.0,25.0,8
18756,2016-06-17 12:00:00,38.0,996.0,38.0,25.0,8
18758,2016-06-17 15:00:00,32.0,998.0,44.0,22.0,8
18759,2016-06-17 18:00:00,32.0,999.0,57.0,25.0,8
18760,2016-06-17 21:00:00,32.0,999.0,57.0,25.0,8
18761,2016-06-18 00:00:00,31.0,1000.0,65.0,25.0,8
18763,2016-06-18 03:00:00,33.0,1001.0,54.0,25.0,8
18766,2016-06-18 06:00:00,38.0,1001.0,40.0,25.0,8
18769,2016-06-18 09:00:00,39.0,999.0,35.0,25.0,8
18770,2016-06-18 12:00:00,39.0,998.0,36.0,25.0,8
18772,2016-06-18 15:00:00,35.0,999.0,47.0,25.0,8
18773,2016-06-18 18:00:00,33.0,1001.0,59.0,26.0,8
18774,2016-06-18 21:00:00,32.0,1001.0,61.0,26.0,8
18775,2016-06-19 00:00:00,31.0,1001.0,68.0,25.0,8
18777,2016-06-19 03:00:00,33.0,1003.0,57.0,25.0,8
18780,2016-06-19 06:00:00,37.0,1002.0,43.0,26.0,8
18783,2016-06-19 09:00:00,40.0,1000.0,37.0,26.0,8
18786,2016-06-19 12:00:00,37.0,999.0,41.0,25.0,8
18788,2016-06-19 15:00:00,35.0,1000.0,52.0,26.0,8
18789,2016-06-19 18:00:00,33.0,1000.0,60.0,27.0,8
18790,2016-06-19 21:00:00,32.0,1000.0,62.0,26.0,8
18791,2016-06-20 00:00:00,31.0,1000.0,67.0,26.0,2
18793,2016-06-20 03:00:00,34.0,1001.0,54.0,26.0,8
18796,2016-06-20 06:00:00,38.0,1000.0,40.0,26.0,8
18799,2016-06-20 09:00:00,26.0,1000.0,97.0,26.0,11
18802,2016-06-20 12:00:00,27.0,999.0,93.0,26.0,7
18804,2016-06-20 15:00:00,28.0,999.0,86.0,26.0,8
18805,2016-06-20 18:00:00,28.0,1000.0,82.0,26.0,8
18806,2016-06-20 21:00:00,28.0,1000.0,82.0,25.0,1
18807,2016-06-21 00:00:00,28.0,1000.0,80.0,25.0,1
18809,2016-06-21 03:00:00,30.0,1000.0,70.0,25.0,8
18812,2016-06-21 06:00:00,35.0,1000.0,48.0,25.0,8
18815,2016-06-21 09:00:00,37.0,998.0,44.0,26.0,8
18818,2016-06-21 12:00:00,33.0,998.0,53.0,25.0,8
18820,2016-06-21 15:00:00,30.0,999.0,74.0,26.0,2
18821,2016-06-21 18:00:00,30.0,1001.0,73.0,26.0,2
18822,2016-06-21 21:00:00,30.0,1002.0,73.0,25.0,2
18823,2016-06-22 00:00:00,28.0,1001.0,82.0,25.0,2
18825,2016-06-22 03:00:00,30.0,1002.0,73.0,26.0,8
18828,2016-06-22 06:00:00,35.0,1002.0,48.0,25.0,8
18831,2016-06-22 09:00:00,37.0,1000.0,41.0,25.0,8
18834,2016-06-22 12:00:00,36.0,999.0,43.0,25.0,8
18836,2016-06-22 15:00:00,31.0,1000.0,63.0,26.0,8
18837,2016-06-22 18:00:00,31.0,1001.0,66.0,26.0,8
18838,2016-06-22 21:00:00,30.0,1001.0,69.0,26.0,1
18839,2016-06-23 00:00:00,29.0,1002.0,74.0,25.0,1
18840,2016-06-23 03:00:00,28.0,1003.0,62.0,22.0,7
18841,2016-06-23 06:00:00,33.0,1002.0,52.0,24.0,8
18844,2016-06-23 09:00:00,37.0,998.0,34.0,23.0,8
18847,2016-06-23 12:00:00,37.0,997.0,37.0,24.0,8
18849,2016-06-23 15:00:00,34.0,997.0,50.0,25.0,8
18850,2016-06-23 18:00:00,32.0,999.0,56.0,24.0,8
18851,2016-06-23 21:00:00,31.0,998.0,59.0,24.0,8
18852,2016-06-24 00:00:00,30.0,998.0,63.0,24.0,8
18854,2016-06-24 03:00:00,33.0,999.0,48.0,23.0,8
18857,2016-06-24 06:00:00,37.0,999.0,40.0,25.0,8
18860,2016-06-24 09:00:00,39.0,997.0,31.0,24.0,8
18863,2016-06-24 12:00:00,40.0,995.0,32.0,24.0,8
18865,2016-06-24 15:00:00,36.0,996.0,48.0,27.0,8
18866,2016-06-24 18:00:00,35.0,998.0,54.0,26.0,8
18867,2016-06-24 21:00:00,34.0,998.0,54.0,26.0,-1
18868,2016-06-25 00:00:00,33.0,999.0,64.0,27.0,8
18870,2016-06-25 03:00:00,33.0,1001.0,68.0,28.0,8
18871,2016-06-25 06:00:00,38.0,1000.0,45.0,27.0,8
18874,2016-06-25 09:00:00,39.0,999.0,38.0,26.0,8
18877,2016-06-25 12:00:00,36.0,997.0,46.0,26.0,8
18879,2016-06-25 15:00:00,34.0,999.0,57.0,26.0,8
18880,2016-06-25 18:00:00,32.0,1002.0,65.0,26.0,8
18881,2016-06-25 21:00:00,31.0,1000.0,64.0,25.0,8
18882,2016-06-26 00:00:00,30.0,1001.0,77.0,27.0,2
18884,2016-06-26 03:00:00,32.0,1002.0,65.0,26.0,8
18887,2016-06-26 06:00:00,37.0,1001.0,48.0,27.0,8
18890,2016-06-26 09:00:00,39.0,999.0,41.0,27.0,9
18893,2016-06-26 12:00:00,35.0,997.0,43.0,24.0,8
18895,2016-06-26 15:00:00,35.0,998.0,53.0,26.0,8
18896,2016-06-26 18:00:00,33.0,1000.0,59.0,26.0,8
18897,2016-06-26 21:00:00,32.0,999.0,62.0,26.0,8
18898,2016-06-27 00:00:00,31.0,1000.0,74.0,27.0,2
18900,2016-06-27 03:00:00,32.0,999.6,69.0,27.0,2
18903,2016-06-27 06:00:00,37.0,1000.0,49.0,28.0,8
18906,2016-06-27 09:00:00,38.0,997.0,41.0,26.0,8
18909,2016-06-27 12:00:00,36.0,995.0,48.0,26.0,8
18911,2016-06-27 15:00:00,34.0,997.0,59.0,27.0,8
18912,2016-06-27 18:00:00,33.0,999.0,64.0,27.0,8
18913,2016-06-27 21:00:00,26.0,999.0,97.0,26.0,2
18914,2016-06-28 00:00:00,28.0,1000.0,86.0,26.0,2
18916,2016-06-28 03:00:00,26.0,1003.0,97.0,26.0,11
18919,2016-06-28 06:00:00,29.0,1003.0,81.0,27.0,7
18922,2016-06-28 09:00:00,35.0,1000.0,57.0,27.0,8
18924,2016-06-28 12:00:00,35.0,998.0,52.0,26.0,8
18926,2016-06-28 15:00:00,32.0,999.0,65.0,26.0,8
18927,2016-06-28 18:00:00,31.0,1002.0,69.0,26.0,2
18928,2016-06-29 00:00:00,28.0,1002.0,82.0,26.0,2
18930,2016-06-29 03:00:00,32.0,1003.0,68.0,26.0,8
18933,2016-06-29 06:00:00,37.0,1002.0,46.0,26.0,8
18936,2016-06-29 09:00:00,39.0,1000.0,39.0,26.0,8
18939,2016-06-29 12:00:00,39.0,997.0,40.0,26.0,8
18941,2016-06-29 15:00:00,34.0,1000.0,65.0,28.0,8
18942,2016-06-29 18:00:00,34.0,1000.0,65.0,28.0,8
18943,2016-06-29 21:00:00,33.0,999.0,69.0,28.0,2
18944,2016-06-30 00:00:00,31.0,999.0,72.0,27.0,2
18946,2016-06-30 03:00:00,34.0,1000.0,67.0,28.0,8
18949,2016-06-30 06:00:00,38.0,999.0,39.0,25.0,8
18951,2016-06-30 09:00:00,40.0,996.0,35.0,26.0,8
18954,2016-06-30 12:00:00,40.0,994.0,36.0,26.0,8
18956,2016-06-30 15:00:00,31.0,996.0,92.0,30.0,8
18957,2016-06-30 18:00:00,32.0,997.0,78.0,28.0,2
18958,2016-06-30 21:00:00,28.0,996.0,97.0,28.0,7
18959,2016-07-01 00:00:00,29.0,996.0,87.0,27.0,2
18961,2016-07-01 03:00:00,31.0,997.0,72.0,27.0,2
18964,2016-07-01 06:00:00,34.0,997.0,58.0,26.0,8
18967,2016-07-01 09:00:00,36.0,1100.0,65.4,26.6,8
18970,2016-07-01 12:00:00,35.0,992.0,57.0,28.0,8
18972,2016-07-01 15:00:00,30.0,994.0,86.0,28.0,2
18973,2016-07-01 18:00:00,29.0,996.0,69.0,25.0,2
18974,2016-07-01 21:00:00,25.0,997.0,94.0,25.0,11
18975,2016-07-02 00:00:00,26.0,995.0,92.0,25.0,2
18977,2016-07-02 03:00:00,28.0,998.0,85.0,26.0,2
18980,2016-07-02 06:00:00,29.0,999.0,78.0,26.0,2
18983,2016-07-02 09:00:00,30.0,999.0,70.0,25.0,2
18986,2016-07-02 12:00:00,29.0,997.0,66.0,24.0,8
18988,2016-07-02 15:00:00,28.0,998.0,73.0,24.0,8
18989,2016-07-02 18:00:00,28.0,999.0,78.0,25.0,2
18990,2016-07-02 21:00:00,28.0,998.0,85.0,26.0,2
18991,2016-07-03 00:00:00,28.0,998.0,84.0,26.0,2
18993,2016-07-03 03:00:00,28.0,999.0,82.0,26.0,7
18996,2016-07-03 06:00:00,30.0,1000.0,75.0,26.0,2
18999,2016-07-03 09:00:00,31.0,997.0,66.0,26.0,8
19002,2016-07-03 12:00:00,31.0,995.0,66.0,26.0,8
19004,2016-07-03 15:00:00,30.0,996.0,72.0,26.0,2
19005,2016-07-03 18:00:00,28.0,998.0,89.0,26.0,7
19006,2016-07-03 21:00:00,26.0,998.0,100.0,26.0,10
19007,2016-07-04 00:00:00,26.0,997.0,96.0,26.0,2
19009,2016-07-04 03:00:00,28.0,998.0,92.0,27.0,2
19012,2016-07-04 06:00:00,30.0,998.0,72.0,26.0,2
19015,2016-07-04 09:00:00,33.0,996.0,60.0,26.0,8
19018,2016-07-04 12:00:00,34.0,994.0,58.0,27.0,8
19020,2016-07-04 15:00:00,31.0,996.0,72.0,27.0,2
19021,2016-07-04 18:00:00,30.0,997.0,78.0,27.0,2
19022,2016-07-04 21:00:00,29.0,996.0,85.0,27.0,2
19023,2016-07-05 00:00:00,29.0,996.0,88.0,27.0,2
19025,2016-07-05 03:00:00,31.0,997.0,76.0,27.0,2
19028,2016-07-05 06:00:00,35.0,996.0,49.0,26.0,8
19031,2016-07-05 09:00:00,36.0,994.0,50.0,27.0,8
19034,2016-07-05 12:00:00,34.0,992.0,60.0,27.0,8
19036,2016-07-05 15:00:00,33.0,994.0,69.0,28.0,2
19037,2016-07-05 18:00:00,32.0,995.0,79.0,28.0,2
19038,2016-07-05 21:00:00,31.0,995.0,84.0,28.0,2
19039,2016-07-06 00:00:00,30.0,994.0,79.0,27.0,2
19041,2016-07-06 03:00:00,30.0,997.0,73.0,25.0,2
19044,2016-07-06 06:00:00,34.0,998.0,47.0,24.0,8
19047,2016-07-06 09:00:00,35.0,996.0,58.0,28.0,8
19050,2016-07-06 12:00:00,35.0,994.0,61.0,28.0,8
19052,2016-07-06 15:00:00,33.0,996.0,62.0,26.0,8
19053,2016-07-06 18:00:00,31.0,998.0,67.0,26.0,8
19054,2016-07-07 00:00:00,30.0,994.0,77.0,26.0,2
19056,2016-07-07 03:00:00,31.0,999.0,72.0,27.0,2
19059,2016-07-07 06:00:00,34.0,999.0,54.0,26.0,-1
19062,2016-07-07 09:00:00,37.0,997.0,48.0,27.0,8
19065,2016-07-07 12:00:00,35.0,995.0,54.0,27.0,8
19067,2016-07-07 15:00:00,34.0,996.0,59.0,27.0,8
19068,2016-07-07 18:00:00,32.0,997.0,66.0,27.0,8
19069,2016-07-07 21:00:00,31.0,997.0,66.0,26.0,8
19070,2016-07-08 00:00:00,31.0,997.0,73.0,26.0,2
19072,2016-07-08 03:00:00,33.0,998.0,65.0,27.0,8
19075,2016-07-08 06:00:00,31.0,998.0,54.0,23.0,11
19078,2016-07-08 09:00:00,29.0,998.0,91.0,28.0,2
19081,2016-07-08 12:00:00,31.0,994.0,67.0,26.0,8
19083,2016-07-08 18:00:00,29.0,997.0,77.0,26.0,2
19084,2016-07-08 21:00:00,29.0,997.0,86.0,27.0,2
19085,2016-07-09 00:00:00,29.0,997.0,90.0,27.0,2
19087,2016-07-09 03:00:00,31.0,998.0,72.0,27.0,2
19090,2016-07-09 06:00:00,34.0,998.0,60.0,28.0,8
19093,2016-07-09 09:00:00,37.0,995.0,48.0,27.0,8
19096,2016-07-09 12:00:00,37.0,994.0,49.0,27.0,8
19098,2016-07-09 15:00:00,31.0,995.0,64.0,26.0,8
19099,2016-07-09 18:00:00,30.0,997.0,69.0,26.0,2
19100,2016-07-09 21:00:00,30.0,996.0,73.0,26.0,2
19101,2016-07-10 00:00:00,30.0,997.0,71.0,26.0,2
19103,2016-07-10 03:00:00,31.0,997.0,66.0,26.0,8
19106,2016-07-10 06:00:00,35.0,996.0,58.0,28.0,8
19109,2016-07-10 09:00:00,35.0,994.0,54.0,27.0,8
19112,2016-07-10 12:00:00,32.0,994.0,58.0,24.0,7
19114,2016-07-10 15:00:00,31.0,995.0,56.0,24.0,8
19115,2016-07-10 18:00:00,30.0,996.0,75.0,27.0,2
19116,2016-07-10 21:00:00,30.0,996.0,77.0,26.0,2
19117,2016-07-11 00:00:00,29.0,996.0,81.0,27.0,2
19119,2016-07-11 03:00:00,31.0,998.0,72.0,27.0,2
19122,2016-07-11 06:00:00,29.0,999.0,71.0,25.0,2
19125,2016-07-11 09:00:00,31.0,997.0,64.0,26.0,8
19128,2016-07-11 12:00:00,35.0,995.0,56.0,27.0,8
19130,2016-07-11 15:00:00,32.0,997.0,67.0,27.0,8
19131,2016-07-11 18:00:00,31.0,998.0,75.0,27.0,2
19132,2016-07-11 21:00:00,30.0,998.0,77.0,26.0,2
19133,2016-07-12 00:00:00,30.0,998.0,81.0,27.0,2
19135,2016-07-12 03:00:00,29.0,1000.0,91.0,28.0,7
19138,2016-07-12 06:00:00,33.0,999.0,64.0,27.0,8
19141,2016-07-12 09:00:00,29.0,998.0,91.0,28.0,7
19144,2016-07-12 12:00:00,30.0,997.0,73.0,26.0,2
19146,2016-07-12 15:00:00,29.0,998.0,87.0,28.0,2
19147,2016-07-12 18:00:00,29.0,999.0,83.0,26.0,2
19148,2016-07-12 21:00:00,29.0,999.0,90.0,27.0,2
19149,2016-07-13 00:00:00,28.0,998.0,88.0,27.0,2
19151,2016-07-13 03:00:00,31.0,999.0,69.0,27.0,2
19154,2016-07-13 06:00:00,34.0,998.0,54.0,26.0,8
19157,2016-07-13 09:00:00,34.0,997.0,61.0,27.0,8
19160,2016-07-13 12:00:00,29.0,996.0,85.0,27.0,6
19162,2016-07-13 15:00:00,29.0,998.0,90.0,27.0,2
19163,2016-07-13 18:00:00,29.0,998.0,87.0,27.0,2
19164,2016-07-13 21:00:00,29.0,998.0,91.0,28.0,2
19165,2016-07-14 00:00:00,29.0,998.0,85.0,27.0,2
19167,2016-07-14 03:00:00,30.0,999.0,81.0,27.0,2
19170,2016-07-14 06:00:00,31.0,998.0,79.0,28.0,7
19173,2016-07-14 09:00:00,35.0,996.0,49.0,26.0,8
19176,2016-07-14 12:00:00,29.0,997.0,82.0,27.0,11
19178,2016-07-14 15:00:00,27.0,998.0,93.0,26.0,2
19179,2016-07-14 18:00:00,28.0,999.0,93.0,27.0,2
19180,2016-07-14 21:00:00,28.0,998.0,92.0,27.0,2
19181,2016-07-15 00:00:00,28.0,998.0,93.0,27.0,2
19183,2016-07-15 03:00:00,29.0,1000.0,86.0,28.0,2
19186,2016-07-15 06:00:00,32.0,998.0,67.0,27.0,8
19189,2016-07-15 09:00:00,32.0,997.0,64.0,26.0,8
19192,2016-07-15 12:00:00,32.0,996.0,70.0,28.0,2
19194,2016-07-15 15:00:00,31.0,998.0,80.0,28.0,2
19195,2016-07-15 18:00:00,30.0,999.0,85.0,28.0,7
19196,2016-07-15 21:00:00,30.0,997.0,85.0,28.0,2
19197,2016-07-16 00:00:00,29.0,997.0,89.0,27.0,2
19199,2016-07-16 03:00:00,25.0,1000.0,100.0,25.0,7
19202,2016-07-16 06:00:00,26.0,1000.0,99.0,26.0,7
19205,2016-07-16 09:00:00,28.0,999.0,91.0,27.0,2
19208,2016-07-16 12:00:00,29.0,998.0,86.0,27.0,2
19210,2016-07-16 15:00:00,28.0,1000.0,83.0,25.0,2
19211,2016-07-16 18:00:00,27.0,1001.0,93.0,26.0,2
19212,2016-07-16 21:00:00,27.0,1001.0,94.0,26.0,2
19213,2016-07-17 00:00:00,27.0,1000.0,96.0,26.0,2
19215,2016-07-17 03:00:00,27.0,1001.0,91.0,26.0,17
19218,2016-07-17 06:00:00,29.0,1002.0,82.0,26.0,2
19221,2016-07-17 09:00:00,30.0,1000.0,76.0,26.0,6
19224,2016-07-17 12:00:00,29.0,1000.0,84.0,26.0,2
19226,2016-07-17 15:00:00,27.0,1000.0,87.0,25.0,2
19227,2016-07-17 18:00:00,27.0,1002.0,87.0,25.0,2
19228,2016-07-17 21:00:00,26.0,1000.6,90.0,25.0,2
19229,2016-07-18 00:00:00,26.0,1000.0,86.0,25.0,2
19231,2016-07-18 03:00:00,25.0,1002.0,99.0,25.0,7
19234,2016-07-18 06:00:00,29.0,1002.0,81.0,27.0,2
19236,2016-07-18 09:00:00,31.0,999.0,72.0,27.0,7
19239,2016-07-18 12:00:00,27.0,999.0,94.0,26.0,2
19241,2016-07-18 15:00:00,28.0,999.0,97.0,27.0,9
19242,2016-07-18 18:00:00,29.0,1000.0,92.0,27.0,9
19243,2016-07-18 21:00:00,28.0,999.0,93.0,27.0,2
19244,2016-07-19 00:00:00,27.0,1000.0,84.0,25.0,2
19246,2016-07-19 03:00:00,29.0,1001.0,75.0,26.0,2
19249,2016-07-19 06:00:00,33.0,1000.0,59.0,26.0,8
19252,2016-07-19 09:00:00,35.0,999.0,54.0,27.0,8
19255,2016-07-19 12:00:00,35.0,997.0,56.0,27.0,8
19257,2016-07-19 15:00:00,32.0,998.0,72.0,28.0,2
19258,2016-07-19 18:00:00,31.0,999.0,77.0,28.0,2
19259,2016-07-19 21:00:00,31.0,998.0,85.0,28.0,2
19260,2016-07-20 00:00:00,29.0,999.0,81.0,27.0,2
19262,2016-07-20 03:00:00,32.0,1000.0,60.0,26.0,8
19265,2016-07-20 06:00:00,35.0,1000.0,47.0,24.0,8
19268,2016-07-20 09:00:00,37.0,999.0,51.0,28.0,8
19271,2016-07-20 12:00:00,37.0,997.0,39.0,24.0,8
19273,2016-07-20 15:00:00,34.0,998.0,59.0,27.0,8
19274,2016-07-20 18:00:00,33.0,998.0,65.0,27.0,8
19275,2016-07-20 21:00:00,32.0,998.0,68.0,27.0,8
19276,2016-07-21 00:00:00,30.0,999.0,72.0,25.0,2
19278,2016-07-21 03:00:00,31.0,1001.0,55.0,24.0,8
19281,2016-07-21 06:00:00,35.0,1000.0,51.0,25.0,8
19283,2016-07-21 09:00:00,37.0,998.0,42.0,26.0,8
19286,2016-07-21 12:00:00,37.0,996.0,46.0,26.0,8
19288,2016-07-21 15:00:00,34.0,997.0,62.0,27.0,8
19289,2016-07-21 18:00:00,33.0,998.0,60.0,26.0,8
19290,2016-07-21 21:00:00,32.0,997.0,67.0,26.0,8
19291,2016-07-22 00:00:00,30.0,998.0,62.0,24.0,8
19293,2016-07-22 03:00:00,32.0,999.0,64.0,26.0,8
19296,2016-07-22 06:00:00,35.0,1000.0,42.0,23.0,8
19299,2016-07-22 09:00:00,37.0,998.0,38.0,24.0,8
19302,2016-07-22 12:00:00,37.0,997.0,38.0,24.0,8
19304,2016-07-22 15:00:00,33.0,998.0,69.0,28.0,2
19305,2016-07-22 18:00:00,31.0,998.6,76.0,27.0,2
19306,2016-07-22 21:00:00,30.0,999.0,80.0,26.0,2
19307,2016-07-23 00:00:00,29.0,997.0,77.0,26.0,2
19309,2016-07-23 03:00:00,29.0,1002.0,72.0,25.0,7
19312,2016-07-23 06:00:00,33.0,1002.0,55.0,25.0,8
19315,2016-07-23 09:00:00,34.0,1001.0,56.0,26.0,8
19318,2016-07-23 12:00:00,34.0,1000.0,57.0,26.0,8
19320,2016-07-23 15:00:00,31.0,1001.0,60.0,25.0,8
19321,2016-07-23 18:00:00,30.0,1002.0,72.0,26.0,2
19322,2016-07-23 21:00:00,30.0,1002.0,77.0,26.0,-1
19323,2016-07-24 00:00:00,29.0,1003.0,81.0,27.0,2
19325,2016-07-24 03:00:00,30.0,1004.0,77.0,26.0,2
19328,2016-07-24 06:00:00,33.0,1003.0,60.0,27.0,8
19331,2016-07-24 09:00:00,34.0,1001.0,64.0,27.0,8
19334,2016-07-24 12:00:00,32.0,1000.0,65.0,26.0,8
19336,2016-07-24 15:00:00,30.0,1000.0,74.0,26.0,2
19337,2016-07-24 18:00:00,30.0,1002.0,77.0,26.0,2
19338,2016-07-24 21:00:00,29.0,1002.0,79.0,26.0,2
19339,2016-07-25 00:00:00,29.0,1001.0,86.0,27.0,2
19341,2016-07-25 03:00:00,31.0,1003.0,69.0,27.0,2
19344,2016-07-25 06:00:00,33.0,1002.0,58.0,26.0,8
19347,2016-07-25 09:00:00,32.0,1001.0,66.0,27.0,8
19350,2016-07-25 12:00:00,33.0,999.0,58.0,26.0,8
19352,2016-07-25 15:00:00,32.0,1000.0,67.0,26.0,8
19353,2016-07-25 18:00:00,30.0,1002.0,74.0,26.0,2
19354,2016-07-25 21:00:00,30.0,1001.0,78.0,27.0,2
19355,2016-07-26 00:00:00,29.0,1002.0,82.0,27.0,2
19357,2016-07-26 03:00:00,31.0,1003.0,78.0,27.0,2
19360,2016-07-26 06:00:00,34.0,1003.0,68.0,28.0,8
19363,2016-07-26 09:00:00,29.0,1002.0,91.0,28.0,7
19366,2016-07-26 12:00:00,28.0,1001.0,88.0,27.0,2
19368,2016-07-26 15:00:00,28.0,1003.0,85.0,26.0,2
19369,2016-07-26 18:00:00,28.0,1004.0,87.0,26.0,2
19370,2016-07-26 21:00:00,28.0,1004.0,83.0,25.0,2
19371,2016-07-27 00:00:00,28.0,1003.0,84.0,26.0,2
19373,2016-07-27 03:00:00,29.0,1005.0,84.0,26.0,2
19376,2016-07-27 06:00:00,29.0,1005.0,88.0,28.0,7
19379,2016-07-27 09:00:00,29.0,1004.0,80.0,26.0,27
19382,2016-07-27 12:00:00,27.0,1003.0,93.0,26.0,24
19384,2016-07-27 15:00:00,28.0,1004.0,93.0,27.0,2
19385,2016-07-27 18:00:00,28.0,1004.0,93.0,27.0,2
19386,2016-07-27 21:00:00,27.0,1003.0,95.0,27.0,2
19387,2016-07-28 00:00:00,27.0,1003.0,92.0,26.0,2
19389,2016-07-28 03:00:00,28.0,1004.0,92.0,27.0,6
19391,2016-07-28 06:00:00,32.0,1003.0,68.0,27.0,2
19394,2016-07-28 09:00:00,33.0,1001.0,60.0,26.0,8
19397,2016-07-28 12:00:00,29.0,1000.0,78.0,26.0,7
19399,2016-07-28 15:00:00,28.0,1001.0,89.0,26.0,7
19400,2016-07-28 18:00:00,27.0,1002.0,95.0,27.0,6
19401,2016-07-28 21:00:00,27.0,1001.0,92.0,26.0,2
19402,2016-07-29 00:00:00,27.0,1000.0,96.0,26.0,2
19404,2016-07-29 03:00:00,28.0,1001.0,86.0,26.0,2
19407,2016-07-29 06:00:00,28.0,1002.0,88.0,27.0,7
